Pct.,Name,Combined Pcts.,Address,City,Date,Start Time,End Time,Zip Code,Latitude,Longitude,Area of City,Type,Hours,EZVote Code,Election Code,Boss Code
267,Brookdale North Austin,"267, 228",5310 Duval Road,Austin,12/16/2014,7:00,19:00,78727,30.418998,-97.744288,NW,ED,R,556,GR14,80
268,Grant AME Worship Center,"222, 209",1701 Kramer Lane,Austin,12/16/2014,7:00,19:00,78758,30.385372,-97.704377,N,ED,R,705,GR14,83
273,Congregation Beth Israel,214,3901 Shoal Creek Boulevard,Austin,12/16/2014,7:00,19:00,78756,30.308337,-97.747378,C,ED,R,352,GR14,84
274,Baker Center,"200, 274",3908 Avenue B (Enter off of 39th Street),Austin,12/16/2014,7:00,19:00,78751,30.30393,-97.73588,C,ED,R,214,GR14,85
275,Baker Center,"200, 274",3908 Avenue B (Enter off of 39th Street),Austin,12/16/2014,7:00,19:00,78751,30.30393,-97.73588,C,ED,R,214,GR14,85
277,"University of Texas, Flawn Academic Center",277,2400 Inner Campus Drive (On the West Mall),Austin,12/16/2014,7:00,19:00,78712,30.286086,-97.74033,C,ED,R,2101,GR14,55
301,Sunset Valley City Hall, ,3205 Jones Road,Sunset Valley,12/16/2014,7:00,19:00,78745,30.22832,-97.81079,S,ED,R,1934,GR14,86
302,Bailey Middle School, ,4020 Lost Oasis Hollow,Austin,12/16/2014,7:00,19:00,78739,30.164163,-97.872519,SW,ED,R,215,GR14,87
303,Oak Hill Primitive Baptist Church, ,11408 FM 1826,Austin,12/16/2014,7:00,19:00,78737,30.197381,-97.923911,SW,ED,R,1570,GR14,88
304,Kiker Elementary School, ,5913 La Crosse Avenue,Austin,12/16/2014,7:00,19:00,78739,30.191676,-97.881247,SW,ED,R,1102,GR14,89
305,Randalls Research,,10900-D Research Boulevard,Austin,12/16/2014,7:00,19:00,78759,30.401991,-97.747132,NE,ED,R,1841,GR14,96
307,Rollingwood Municipal Building,356,403 Nixon Drive,Rollingwood,12/16/2014,7:00,19:00,78746,30.275682,-97.788588,W,ED,R,1819,GR14,90
309,Randalls Brodie,,9911 Brodie Lane,Austin,12/16/2014,7:00,19:00,78748,30.184057,-97.847993,SW,ED,R,1846,GR14,111
310,Manchaca United Methodist Church, ,1011 FM 1626,Manchaca,12/16/2014,7:00,19:00,78652,30.14004,-97.83239,S,ED,R,1346,GR14,91
311,ACC Rio Grande Campus,313,1212 Rio Grande Street,Austin,12/16/2014,7:00,19:00,78701,30.27648,-97.7471,C,ED,R,149,GR14,92
313,ACC Rio Grande Campus,,1212 Rio Grande Street,Austin,12/16/2014,7:00,19:00,78701,30.27648,-97.7471,C,ED,R,149,GR14,92
314,Oak Hill Fire Dept. Barton Creek Station, ,4111 Barton Creek Boulevard,Austin,12/16/2014,7:00,19:00,78735,30.279022,-97.883195,SW,ED,R,1589,GR14,93
315,Villages Amenities Center, ,12006 Gatling Gun Lane,Austin,12/16/2014,7:00,19:00,78748,30.154001,-97.854061,S,ED,R,2207,GR14,94
317,Lost Creek MUD Office, ,1305 Quaker Ridge Drive,Austin,12/16/2014,7:00,19:00,78746,30.28377,-97.83352,W,ED,R,1235,GR14,95
318,Laura's Library,,9411 Bee Cave Road,Austin,12/16/2014,7:00,19:00,78733,30.315636,-97.871361,W,ED,R,1232,GR14,100
321,Randalls Research,,10900-D Research Boulevard,Austin,12/16/2014,7:00,19:00,78759,30.401991,-97.747132,NE,ED,R,1841,GR14,96
323,Randalls Research,"305, 321, 345",10900-D Research Boulevard,Austin,12/16/2014,7:00,19:00,78759,30.401991,-97.747132,NE,ED,R,1841,GR14,96
325,Austin City Hall,,301 West 2nd Street (Media Room),Austin,12/16/2014,7:00,19:00,78701,30.264553,-97.747271,C,ED,R,142,GR14,99
326,Kathy Caraway Elementary School,,11104 Oak View Drive (Enter off of Carlwood),Austin,12/16/2014,7:00,19:00,78759,30.419868,-97.769276,NW,ED,R,1442,GR14,101
327,Austin Fire Station #33, ,9409 Bluegrass Drive,Austin,12/16/2014,7:00,19:00,78759,30.39917,-97.76718,NW,ED,R,609,GR14,97
328,Renaissance Retirement Center, ,11279 Taylor Draper Lane,Austin,12/16/2014,7:00,19:00,78759,30.413052,-97.751563,NW,ED,R,1832,GR14,98
329,Austin City Hall,325,301 West 2nd Street (Media Room),Austin,12/16/2014,7:00,19:00,78701,30.264553,-97.747271,C,ED,R,142,GR14,99
330,Laura's Library,318,9411 Bee Cave Road,Austin,12/16/2014,7:00,19:00,78733,30.315636,-97.871361,W,ED,R,1232,GR14,100
